2024-01-03 15:08:35,231 - INFO - Acción: enviar_por_kafka_destinos - IP: 192.168.1.84 - Descripción: Enviando destinos
2024-01-03 15:08:35,231 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,238 - INFO - Acción: enviar_por_kafka_destinos - IP: 192.168.1.84 - Descripción: Destinos enviados
2024-01-03 15:08:35,332 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,432 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,532 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,632 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,733 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,833 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:35,933 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,034 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,134 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,234 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,239 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,239 - INFO - Acción: enviar_por_kafka_destinos - IP: 192.168.1.84 - Descripción: Enviando destinos
2024-01-03 15:08:36,245 - INFO - Acción: enviar_por_kafka_destinos - IP: 192.168.1.84 - Descripción: Destinos enviados
2024-01-03 15:08:36,335 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,435 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,535 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,635 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,736 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,836 - INFO - Acción: figura_completada - IP: 192.168.1.84 - Descripción: Comprobando si la figura esta completada
2024-01-03 15:08:36,929 - INFO - Acción: actualizarPosicionesBD - IP: 192.168.1.84 - Descripción: Actualizando posiciones
2024-01-03 15:08:36,943 - INFO - Acción: actualizarPosicionesBD - IP: 192.168.1.84 - Descripción: Posiciones actualizadas
2024-01-03 15:08:36,944 - INFO - Acción: comprobarFinBD - IP: 192.168.1.84 - Descripción: Comprobando fin
